timestamp,global_score,p_fatigue,p_yawn,p_head,p_phone,phone_conf,phone_detected,drowsy_conf,yawn,head_status,event
2026-04-18T01:30:34.183477,61,0.525,0.000,1.000,0.779,0.779,1,0.525,0,Tournee (166deg),
2026-04-18T01:30:34.410723,38,0.530,0.000,0.000,0.702,0.702,1,0.530,0,Normale,
2026-04-18T01:30:34.649473,59,0.531,0.000,1.000,0.732,0.732,1,0.531,0,Tournee (166deg),
2026-04-18T01:30:34.891373,40,0.543,0.000,0.000,0.751,0.751,1,0.543,0,Normale,
2026-04-18T01:30:35.117276,41,0.541,0.000,0.000,0.765,0.765,1,0.541,0,Normale,
2026-04-18T01:30:35.334382,43,0.520,0.000,0.000,0.816,0.816,1,0.520,0,Normale,
2026-04-18T01:30:35.547286,58,0.507,0.000,1.000,0.708,0.708,1,0.507,0,Tournee (165deg),
2026-04-18T01:30:35.781580,62,0.510,0.000,1.000,0.807,0.807,1,0.510,0,Tournee (166deg),
2026-04-18T01:30:36.006586,40,0.494,0.000,0.000,0.772,0.772,1,0.494,0,Normale,
2026-04-18T01:30:36.234519,39,0.479,0.000,0.000,0.741,0.741,1,0.479,0,Normale,
2026-04-18T01:30:36.455936,38,0.488,0.000,0.000,0.716,0.716,1,0.488,0,Normale,
2026-04-18T01:30:36.680217,43,0.499,0.000,0.000,0.849,0.849,1,0.499,0,Normale,
2026-04-18T01:30:36.903616,42,0.489,0.000,0.000,0.807,0.807,1,0.489,0,Normale,
2026-04-18T01:30:37.115626,42,0.507,0.000,0.000,0.819,0.819,1,0.507,0,Normale,
2026-04-18T01:30:37.339548,58,0.506,0.000,1.000,0.715,0.715,1,0.506,0,Tournee (167deg),VOICE_ALERT
2026-04-18T01:30:37.577288,60,0.496,0.000,1.000,0.774,0.774,1,0.496,0,Tournee (167deg),
2026-04-18T01:30:37.816988,63,0.498,0.000,1.000,0.848,0.848,1,0.498,0,Tournee (167deg),
2026-04-18T01:30:38.050238,39,0.501,0.000,0.000,0.727,0.727,1,0.501,0,Normale,
2026-04-18T01:30:38.269246,39,0.493,0.000,0.000,0.737,0.737,1,0.493,0,Normale,
2026-04-18T01:30:38.497191,38,0.494,0.000,0.000,0.704,0.704,1,0.494,0,Normale,
2026-04-18T01:30:38.724886,42,0.507,0.000,0.000,0.820,0.820,1,0.507,0,Normale,
2026-04-18T01:30:38.938796,61,0.496,0.000,1.000,0.790,0.790,1,0.496,0,Tournee (167deg),
2026-04-18T01:30:39.169651,58,0.507,0.000,1.000,0.707,0.707,1,0.507,0,Tournee (165deg),
2026-04-18T01:30:39.389831,41,0.502,0.000,0.000,0.775,0.775,1,0.502,0,Normale,
2026-04-18T01:30:39.598620,42,0.503,0.000,0.000,0.814,0.814,1,0.503,0,Normale,
2026-04-18T01:30:39.829426,64,0.488,0.000,1.000,0.856,0.856,1,0.488,0,Tournee (167deg),
2026-04-18T01:30:40.046489,60,0.493,0.000,1.000,0.765,0.765,1,0.493,0,Tournee (167deg),
2026-04-18T01:30:40.264580,63,0.482,0.000,1.000,0.843,0.843,1,0.482,0,Tournee (168deg),
2026-04-18T01:30:40.487038,63,0.478,0.000,1.000,0.837,0.837,1,0.478,0,Tournee (166deg),
2026-04-18T01:30:40.694169,58,0.474,0.000,1.000,0.738,0.738,1,0.474,0,Tournee (168deg),
2026-04-18T01:30:40.922788,8,0.447,0.000,0.000,0.000,0.000,0,0.447,0,Normale,
2026-04-18T01:30:41.287871,9,0.480,0.000,0.000,0.000,0.000,0,0.480,0,Normale,
2026-04-18T01:30:41.521090,9,0.478,0.000,0.000,0.000,0.000,0,0.478,0,Normale,
2026-04-18T01:30:41.751810,9,0.466,0.000,0.000,0.000,0.000,0,0.466,0,Normale,
2026-04-18T01:30:41.968925,8,0.444,0.000,0.000,0.000,0.000,0,0.444,0,Normale,
2026-04-18T01:30:42.186037,28,0.424,0.000,1.000,0.000,0.000,0,0.424,0,Tete levee (25deg),
2026-04-18T01:30:42.404678,27,0.395,0.000,1.000,0.000,0.000,0,0.395,0,Tete levee (26deg),
2026-04-18T01:30:42.626376,27,0.368,0.000,1.000,0.000,0.000,0,0.368,0,Tete levee (27deg),
2026-04-18T01:30:42.855787,26,0.348,0.000,1.000,0.000,0.000,0,0.348,0,Tete levee (26deg),
2026-04-18T01:30:43.075919,26,0.341,0.000,1.000,0.000,0.000,0,0.341,0,Tete levee (27deg),
2026-04-18T01:30:43.292362,26,0.341,0.000,1.000,0.000,0.000,0,0.341,0,Tete levee (25deg),
2026-04-18T01:30:43.509823,26,0.344,0.000,1.000,0.000,0.000,0,0.344,0,Tete levee (26deg),
2026-04-18T01:30:43.721882,26,0.345,0.000,1.000,0.000,0.000,0,0.345,0,Tete levee (25deg),
2026-04-18T01:30:43.942705,26,0.346,0.000,1.000,0.000,0.000,0,0.346,0,Tete levee (25deg),
2026-04-18T01:30:44.153488,26,0.346,0.000,1.000,0.000,0.000,0,0.346,0,Tete levee (25deg),
2026-04-18T01:30:44.376569,26,0.346,0.000,1.000,0.000,0.000,0,0.346,0,Tete levee (27deg),
2026-04-18T01:30:44.595002,26,0.343,0.000,1.000,0.000,0.000,0,0.343,0,Tete levee (25deg),
2026-04-18T01:30:44.818309,26,0.345,0.000,1.000,0.000,0.000,0,0.345,0,Tete levee (25deg),
2026-04-18T01:30:45.042376,6,0.344,0.000,0.000,0.000,0.000,0,0.344,0,Normale,
2026-04-18T01:30:45.260338,6,0.336,0.000,0.000,0.000,0.000,0,0.336,0,Normale,
2026-04-18T01:30:45.485571,6,0.331,0.000,0.000,0.000,0.000,0,0.331,0,Normale,
2026-04-18T01:30:45.692185,6,0.326,0.000,0.000,0.000,0.000,0,0.326,0,Normale,
2026-04-18T01:30:45.915623,6,0.325,0.000,0.000,0.000,0.000,0,0.325,0,Normale,
2026-04-18T01:30:46.138111,6,0.324,0.000,0.000,0.000,0.000,0,0.324,0,Normale,
2026-04-18T01:30:46.350108,6,0.329,0.000,0.000,0.000,0.000,0,0.329,0,Normale,
2026-04-18T01:30:46.579344,30,0.356,0.000,0.000,0.585,0.585,1,0.356,0,Normale,
2026-04-18T01:30:46.798996,7,0.359,0.000,0.000,0.000,0.000,0,0.359,0,Normale,
2026-04-18T01:30:47.018386,7,0.354,0.000,0.000,0.000,0.000,0,0.354,0,Normale,
2026-04-18T01:30:47.241045,6,0.348,0.000,0.000,0.000,0.000,0,0.348,0,Normale,
2026-04-18T01:30:47.457712,6,0.345,0.000,0.000,0.000,0.000,0,0.345,0,Normale,
2026-04-18T01:30:47.667519,6,0.322,0.000,0.000,0.000,0.000,0,0.322,0,Normale,
2026-04-18T01:30:47.887209,55,0.341,0.000,1.000,0.713,0.713,1,0.341,0,Tournee (178deg),VOICE_ALERT
2026-04-18T01:30:48.160186,54,0.367,0.000,1.000,0.670,0.670,1,0.367,0,Tournee (178deg),
2026-04-18T01:30:48.406633,41,0.388,0.000,0.000,0.838,0.838,1,0.388,0,Normale,
2026-04-18T01:30:48.670826,42,0.415,0.000,0.000,0.866,0.866,1,0.415,0,Normale,
2026-04-18T01:30:48.893004,41,0.438,0.000,0.000,0.812,0.812,1,0.438,0,Normale,
2026-04-18T01:30:49.113718,42,0.441,0.000,0.000,0.847,0.847,1,0.441,0,Normale,
2026-04-18T01:30:49.330203,42,0.425,0.000,0.000,0.844,0.844,1,0.425,0,Normale,
2026-04-18T01:30:49.546374,42,0.435,0.000,0.000,0.834,0.834,1,0.435,0,Normale,
2026-04-18T01:30:49.767656,43,0.436,0.000,0.000,0.866,0.866,1,0.436,0,Normale,
2026-04-18T01:30:49.988388,41,0.429,0.000,0.000,0.817,0.817,1,0.429,0,Normale,
2026-04-18T01:30:50.203560,42,0.425,0.000,0.000,0.856,0.856,1,0.425,0,Normale,
2026-04-18T01:30:50.424689,45,0.436,0.000,0.000,0.928,0.928,1,0.436,0,Normale,
2026-04-18T01:30:50.633790,41,0.421,0.000,0.000,0.828,0.828,1,0.421,0,Normale,
2026-04-18T01:30:50.854607,35,0.418,0.000,0.000,0.670,0.670,1,0.418,0,Normale,
2026-04-18T01:30:51.067302,8,0.423,0.000,0.000,0.000,0.000,0,0.423,0,Normale,
2026-04-18T01:30:51.299845,8,0.431,0.000,0.000,0.000,0.000,0,0.431,0,Normale,
2026-04-18T01:30:51.514542,28,0.428,0.000,1.000,0.000,0.000,0,0.428,0,Tournee (178deg),
2026-04-18T01:30:51.744272,8,0.420,0.000,0.000,0.000,0.000,0,0.420,0,Normale,
2026-04-18T01:30:51.962726,8,0.401,0.000,0.000,0.000,0.000,0,0.401,0,Normale,
2026-04-18T01:30:52.172468,7,0.380,0.000,0.000,0.000,0.000,0,0.380,0,Normale,
2026-04-18T01:30:52.387762,7,0.375,0.000,0.000,0.000,0.000,0,0.375,0,Normale,
2026-04-18T01:30:52.608995,7,0.379,0.000,0.000,0.000,0.000,0,0.379,0,Normale,
2026-04-18T01:30:52.823577,27,0.388,0.000,1.000,0.000,0.000,0,0.388,0,Tournee (-168deg),
2026-04-18T01:30:53.037124,27,0.391,0.000,1.000,0.000,0.000,0,0.391,0,Tournee (-177deg),
2026-04-18T01:30:53.262034,28,0.401,0.000,1.000,0.000,0.000,0,0.401,0,Tournee (-174deg),
2026-04-18T01:30:53.467334,7,0.398,0.000,0.000,0.000,0.000,0,0.398,0,Normale,
2026-04-18T01:30:53.699555,7,0.384,0.000,0.000,0.000,0.000,0,0.384,0,Normale,
2026-04-18T01:30:53.911254,7,0.383,0.000,0.000,0.000,0.000,0,0.383,0,Normale,
2026-04-18T01:30:54.131443,7,0.380,0.000,0.000,0.000,0.000,0,0.380,0,Normale,
2026-04-18T01:30:54.332577,7,0.356,0.000,0.000,0.000,0.000,0,0.356,0,Normale,
2026-04-18T01:30:54.555451,6,0.337,0.000,0.000,0.000,0.000,0,0.337,0,Normale,
2026-04-18T01:30:54.777406,26,0.307,0.000,1.000,0.000,0.000,0,0.307,0,Tournee (-173deg),
2026-04-18T01:30:55.001085,25,0.277,0.000,1.000,0.000,0.000,0,0.277,0,Tournee (-166deg),
2026-04-18T01:30:55.219645,25,0.260,0.000,1.000,0.000,0.000,0,0.260,0,Tournee (-161deg),
2026-04-18T01:30:55.440887,5,0.255,0.000,0.000,0.000,0.000,0,0.255,0,Normale,
2026-04-18T01:30:55.658811,4,0.241,0.000,0.000,0.000,0.000,0,0.241,0,Normale,
2026-04-18T01:30:55.868241,4,0.244,0.000,0.000,0.000,0.000,0,0.244,0,Normale,
2026-04-18T01:30:56.091744,4,0.243,0.000,0.000,0.000,0.000,0,0.243,0,Normale,
2026-04-18T01:30:56.315377,4,0.236,0.000,0.000,0.000,0.000,0,0.236,0,Normale,
2026-04-18T01:30:56.524606,4,0.236,0.000,0.000,0.000,0.000,0,0.236,0,Normale,
2026-04-18T01:30:56.732969,4,0.231,0.000,0.000,0.000,0.000,0,0.231,0,Normale,
2026-04-18T01:30:56.959885,24,0.229,0.000,1.000,0.000,0.000,0,0.229,0,Tournee (-163deg),
2026-04-18T01:30:57.181688,4,0.225,0.000,0.000,0.000,0.000,0,0.225,0,Normale,
2026-04-18T01:30:57.404992,24,0.228,0.000,1.000,0.000,0.000,0,0.228,0,Tournee (-165deg),
2026-04-18T01:30:57.625549,4,0.242,0.000,0.000,0.000,0.000,0,0.242,0,Normale,
2026-04-18T01:30:57.848990,25,0.268,0.000,1.000,0.000,0.000,0,0.268,0,Tournee (170deg),
2026-04-18T01:30:58.059435,6,0.310,0.000,0.000,0.000,0.000,0,0.310,0,Normale,
2026-04-18T01:30:58.291696,6,0.349,0.000,0.000,0.000,0.000,0,0.349,0,Normale,
2026-04-18T01:30:58.511804,7,0.381,0.000,0.000,0.000,0.000,0,0.381,0,Normale,
2026-04-18T01:30:58.729390,7,0.394,0.000,0.000,0.000,0.000,0,0.394,0,Normale,
2026-04-18T01:30:59.068367,7,0.396,0.000,0.000,0.000,0.000,0,0.396,0,Normale,
2026-04-18T01:30:59.355747,7,0.382,0.000,0.000,0.000,0.000,0,0.382,0,Normale,
2026-04-18T01:30:59.648363,7,0.365,0.000,0.000,0.000,0.000,0,0.365,0,Normale,
2026-04-18T01:30:59.901789,7,0.356,0.000,0.000,0.000,0.000,0,0.356,0,Normale,
2026-04-18T01:31:00.154951,6,0.347,0.000,0.000,0.000,0.000,0,0.347,0,Normale,
2026-04-18T01:31:00.393711,6,0.344,0.000,0.000,0.000,0.000,0,0.344,0,Normale,
2026-04-18T01:31:00.611391,6,0.338,0.000,0.000,0.000,0.000,0,0.338,0,Normale,
2026-04-18T01:31:00.814670,6,0.338,0.000,0.000,0.000,0.000,0,0.338,0,Normale,
2026-04-18T01:31:01.049231,6,0.338,0.000,0.000,0.000,0.000,0,0.338,0,Normale,
2026-04-18T01:31:01.271958,6,0.336,0.000,0.000,0.000,0.000,0,0.336,0,Normale,
2026-04-18T01:31:01.498900,6,0.336,0.000,0.000,0.000,0.000,0,0.336,0,Normale,
2026-04-18T01:31:01.714060,6,0.338,0.000,0.000,0.000,0.000,0,0.338,0,Normale,
2026-04-18T01:31:01.915103,6,0.341,0.000,0.000,0.000,0.000,0,0.341,0,Normale,
2026-04-18T01:31:02.141959,26,0.316,0.000,1.000,0.000,0.000,0,0.316,0,Tournee (-37deg),
2026-04-18T01:31:02.402251,25,0.285,0.000,1.000,0.000,0.000,0,0.285,0,Tournee (-52deg),
2026-04-18T01:31:04.226792,23,0.190,0.000,1.000,0.000,0.000,0,0.190,0,Tournee (-42deg),
2026-04-18T01:31:04.627210,11,0.561,0.000,0.000,0.000,0.000,0,0.561,0,Normale,
2026-04-18T01:31:04.866123,11,0.554,0.000,0.000,0.000,0.000,0,0.554,0,Normale,
2026-04-18T01:31:05.243468,11,0.550,0.000,0.000,0.000,0.000,0,0.550,0,Normale,
2026-04-18T01:31:05.471210,10,0.546,0.000,0.000,0.000,0.000,0,0.546,0,Normale,
2026-04-18T01:31:05.712199,10,0.520,0.000,0.000,0.000,0.000,0,0.520,0,Normale,
2026-04-18T01:31:06.124627,8,0.443,0.000,0.000,0.000,0.000,0,0.443,0,Normale,
2026-04-18T01:31:06.517037,29,0.467,0.000,1.000,0.000,0.000,0,0.467,0,Tournee (168deg),
2026-04-18T01:31:06.757910,9,0.482,0.000,0.000,0.000,0.000,0,0.482,0,Normale,
2026-04-18T01:31:07.012215,29,0.489,0.000,1.000,0.000,0.000,0,0.489,0,Tete levee (26deg),
2026-04-18T01:31:07.237697,29,0.494,0.000,1.000,0.000,0.000,0,0.494,0,Tete levee (29deg),
2026-04-18T01:31:07.460791,29,0.495,0.000,1.000,0.000,0.000,0,0.495,0,Tete levee (36deg),
2026-04-18T01:31:07.673938,29,0.499,0.000,1.000,0.000,0.000,0,0.499,0,Tete levee (38deg),
2026-04-18T01:31:07.903430,29,0.491,0.000,1.000,0.000,0.000,0,0.491,0,Tete levee (36deg),
2026-04-18T01:31:08.107318,29,0.478,0.000,1.000,0.000,0.000,0,0.478,0,Tete levee (34deg),
2026-04-18T01:31:08.332345,29,0.458,0.000,1.000,0.000,0.000,0,0.458,0,Tete levee (32deg),
2026-04-18T01:31:08.559835,28,0.434,0.000,1.000,0.000,0.000,0,0.434,0,Tete levee (30deg),
2026-04-18T01:31:08.766055,8,0.417,0.000,0.000,0.000,0.000,0,0.417,0,Normale,
2026-04-18T01:31:09.004441,8,0.404,0.000,0.000,0.000,0.000,0,0.404,0,Normale,
2026-04-18T01:31:09.246166,8,0.407,0.000,0.000,0.000,0.000,0,0.407,0,Normale,
2026-04-18T01:31:09.499713,8,0.414,0.000,0.000,0.000,0.000,0,0.414,0,Normale,
2026-04-18T01:31:09.741279,8,0.422,0.000,0.000,0.000,0.000,0,0.422,0,Normale,
2026-04-18T01:31:09.984789,8,0.430,0.000,0.000,0.000,0.000,0,0.430,0,Normale,
2026-04-18T01:31:10.252801,28,0.441,0.000,1.000,0.000,0.000,0,0.441,0,Tete levee (33deg),
2026-04-18T01:31:10.552303,29,0.451,0.000,1.000,0.000,0.000,0,0.451,0,Tete levee (37deg),
